blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
8362913,1739837037,0x809c26eec50c05ee4a6077c19762e0033be148dd99d0ff7bc3f6e522aa4d91d1,173,0xed5eb5c86f7435deba6a4e6d72562fc4cf8c4793b348fdb1b80b08d8feb08565,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,2.011718054995149,xShadow,xSHADOW,18,0,1373300,55010000000,939152,939152,deprecated,5053493
8362913,1739837037,0x809c26eec50c05ee4a6077c19762e0033be148dd99d0ff7bc3f6e522aa4d91d1,173,0xed5eb5c86f7435deba6a4e6d72562fc4cf8c4793b348fdb1b80b08d8feb08565,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,3.0703248570085284,xShadow,xSHADOW,18,0,1373300,55010000000,939152,939152,deprecated,5053493
8444017,1739878076,0x0fb396492731908710158817eb4fb260c25c6cf79863fec2c95eb2abbcb41c67,175,0xf3082e2335d395f956b8dee95484f9e4f890365d0a39e5974909f2b7a3a06523,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,6.186642724658982,xShadow,xSHADOW,18,0,1140644,55010000000,768783,768783,deprecated,4972402
8444017,1739878076,0x0fb396492731908710158817eb4fb260c25c6cf79863fec2c95eb2abbcb41c67,175,0xf3082e2335d395f956b8dee95484f9e4f890365d0a39e5974909f2b7a3a06523,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,9.44217948026382,xShadow,xSHADOW,18,0,1140644,55010000000,768783,768783,deprecated,4972402
8456374,1739884006,0x519f09093bd54d50d87eca10e726eaf8081a8eacc0db4f75b6e53ff9daffae73,183,0x4da4095acd7223e6950678239094e988444e353d7acfe3ed82ca07679d96656e,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,0.8486497767691998,xShadow,xSHADOW,18,2,953268,68750000000,641961,754568,deprecated,4960045
8456374,1739884006,0x519f09093bd54d50d87eca10e726eaf8081a8eacc0db4f75b6e53ff9daffae73,183,0x4da4095acd7223e6950678239094e988444e353d7acfe3ed82ca07679d96656e,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,1.2952264846653654,xShadow,xSHADOW,18,2,953268,68750000000,641961,754568,deprecated,4960045
8522354,1739912162,0x604931f36951c1c65232ce8e6f28e6a66910eff0a7a2ac6aaa8d62620f6573b8,185,0x2ad19ab4379b0b02fbed9f485ee7b7b0f55b4cb4b6ff2bf4d8d8af07e125751b,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,3.6755162759050464,xShadow,xSHADOW,18,0,979326,55010000000,659956,659956,deprecated,4894080
8522354,1739912162,0x604931f36951c1c65232ce8e6f28e6a66910eff0a7a2ac6aaa8d62620f6573b8,185,0x2ad19ab4379b0b02fbed9f485ee7b7b0f55b4cb4b6ff2bf4d8d8af07e125751b,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,5.609647413676909,xShadow,xSHADOW,18,0,979326,55010000000,659956,659956,deprecated,4894080
8641227,1739965321,0x7d4de6ad00b0e3a0a20ddab8834317fe1536e2e8a323a9de9eaa7d4ed1aa2a1b,189,0x5d085cbec9b9ebbfa69041f611b2bce9a27583bdba0aa31b059eb43de8603668,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,5.169288393922687,xShadow,xSHADOW,18,3,954396,60500000000,637894,1076151,deprecated,4775219
8641227,1739965321,0x7d4de6ad00b0e3a0a20ddab8834317fe1536e2e8a323a9de9eaa7d4ed1aa2a1b,189,0x5d085cbec9b9ebbfa69041f611b2bce9a27583bdba0aa31b059eb43de8603668,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,8.758156248014362,xShadow,xSHADOW,18,3,954396,60500000000,637894,1076151,deprecated,4775219
8669527,1739975447,0x1f3bb62c3ff424c1a07228b25459b34496f5672d9a95fc0bdb6bf6a8f864b18e,198,0x4c335eda439c8c1ba2ac1edd4c0cd37458d0727e5daf5fd54089d965cd7560a7,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,1.1487389714112006,xShadow,xSHADOW,18,1,983265,55010000000,667916,688916,deprecated,4746919
8680795,1739979201,0xb95908f9bea816ffa22591eaf1ecb0c40b96d493e88343e3cbc98360edfc8c57,200,0xbf49a8d17b1369294eefcfc9387c79dc32a2d592682939fb4593b047dd003052,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,0.01694411930278351,xShadow,xSHADOW,18,0,665483,55010000000,372670,372670,deprecated,4735651
8912995,1740068175,0xb09a7522669eeb55dfdea387c562b63c0f25aa4b84e1fb564d98df12c0dc4986,224,0x93895f352d7d8fb9230cf9d4969babf175c19f47e96343c8a16c044e19ad4333,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,4.115864422150107,xShadow,xSHADOW,18,2,1437608,55010000000,976452,1460536,deprecated,4503497
8932025,1740074540,0x8f1bd68c46890b652304ce51ccb364a7e7721ec8525f681b9d01e6e0ec23b208,226,0xae2795adc672305f47d2d4bff8c336956774a645098962182e66f19e074ed8c1,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,1.182072351207898,xShadow,xSHADOW,18,0,738093,62280000000,496172,496172,deprecated,4484467
8958000,1740083397,0x41462d53d6e11c8153b16c1f8a48e8d0dc11dfc39e11a98344ce1a1734cc5e53,228,0x7932e6fd41918283005427a26f325e021e81b0f6d32fa8f44f7a458814679fa1,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,2.505296462578515,xShadow,xSHADOW,18,3,738093,64760000000,496172,855974,deprecated,4458492
8983222,1740091971,0xe1554d90fb2c4bc1a2deb9dd4e916da663844dfdc313f6f7d046309b1ca7b729,230,0x3c7f92d71485ed148e09a901dc81306e83ea897a0d34a153222cf75fe595b176,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,1.6002307688576924,xShadow,xSHADOW,18,0,738093,95000000000,496172,496172,deprecated,4433270
9117246,1740137166,0x4f0acea78f809609183fc5c3b4f87ca98d52f594907f9f8626adbfdef1c53556,233,0x4f06759d56eb4ee0258066e3e39a9abd0c09c73841983cf1da6a4eb0df1e1a25,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,6.207787181436892,xShadow,xSHADOW,18,3,649178,55010000000,363540,924675,deprecated,4299264
9140288,1740144957,0x63dbcf55faac9fe75d7822687c303094ba54c3103127111a5721a57151c07a0b,249,0x6239bd0fc03921391678f04152b6e41838a128bbbc8d801aa074c658510d451e,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,0.6400260808296665,xShadow,xSHADOW,18,3,2211836,55010000000,1505604,2425990,deprecated,4276222
9140288,1740144957,0x63dbcf55faac9fe75d7822687c303094ba54c3103127111a5721a57151c07a0b,249,0x6239bd0fc03921391678f04152b6e41838a128bbbc8d801aa074c658510d451e,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,1.0890968505838154,xShadow,xSHADOW,18,3,2211836,55010000000,1505604,2425990,deprecated,4276222
9228760,1740176046,0x4fc11257c29cb737f129815922441fecf984bdb43ee45042440715ce4ad6213a,251,0x3af0aadda2703aac0264ee06b5c218da35021bfc7d7fbb57f274a359cb972bbc,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,2.2569610577865458,xShadow,xSHADOW,18,1,1142967,55010000000,770239,1006228,deprecated,4187767
9228760,1740176046,0x4fc11257c29cb737f129815922441fecf984bdb43ee45042440715ce4ad6213a,251,0x3af0aadda2703aac0264ee06b5c218da35021bfc7d7fbb57f274a359cb972bbc,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,3.7720151001252233,xShadow,xSHADOW,18,1,1142967,55010000000,770239,1006228,deprecated,4187767
9345091,1740223889,0x3f6a4a3e77bf73958cae37a59a4571ce7d158058e14b1e5fed86bf8484f284e3,253,0xcfe88798e707bdeb21de2a11db7d83a283a03395c29378168f72e0f19f85e897,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,2.420314116823946,xShadow,xSHADOW,18,0,1142967,55010000000,770239,770239,deprecated,4071455
9345091,1740223889,0x3f6a4a3e77bf73958cae37a59a4571ce7d158058e14b1e5fed86bf8484f284e3,253,0xcfe88798e707bdeb21de2a11db7d83a283a03395c29378168f72e0f19f85e897,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,4.0450238891847095,xShadow,xSHADOW,18,0,1142967,55010000000,770239,770239,deprecated,4071455
9377593,1740235738,0xba25238780fca2f424d3f66409e02f139569d7feb2ce716312fbcc076b2f2e03,261,0xfe7aecf6ad64e8495d30ab46d588c900d94b699fda5ca12f0e5a3ee67e16385c,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,0.4610515655147128,xShadow,xSHADOW,18,0,1142967,55010000000,770239,770239,deprecated,4038953
9377593,1740235738,0xba25238780fca2f424d3f66409e02f139569d7feb2ce716312fbcc076b2f2e03,261,0xfe7aecf6ad64e8495d30ab46d588c900d94b699fda5ca12f0e5a3ee67e16385c,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,0.770546510343178,xShadow,xSHADOW,18,0,1142967,55010000000,770239,770239,deprecated,4038953
9437794,1740257851,0x5604d6b3a05739d819ad786a1a92e9571b4d7c6c4e72130ef550b02286755045,264,0xb5674f42c6bc759ec5188ad5c6c3fbf19726236b8be41c586f4f4fd4cdebf9e0,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,1.1660842961017588,xShadow,xSHADOW,18,3,1142967,60500000000,770239,1691797,deprecated,3978771
9437794,1740257851,0x5604d6b3a05739d819ad786a1a92e9571b4d7c6c4e72130ef550b02286755045,264,0xb5674f42c6bc759ec5188ad5c6c3fbf19726236b8be41c586f4f4fd4cdebf9e0,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,1.9488539945072985,xShadow,xSHADOW,18,3,1142967,60500000000,770239,1691797,deprecated,3978771
9567824,1740315162,0xa35bebe9be4102d45d34b2009652e65a41d1e82183d978b9be2d9113a691e18b,272,0xc402b3ca4b91f28a9591d825111ea4cae0768c3de023da6802cb6b04aaab2d5f,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,2.8234672435454655,xShadow,xSHADOW,18,0,1829640,59320000000,1238918,1238918,deprecated,3848758
9567824,1740315162,0xa35bebe9be4102d45d34b2009652e65a41d1e82183d978b9be2d9113a691e18b,272,0xc402b3ca4b91f28a9591d825111ea4cae0768c3de023da6802cb6b04aaab2d5f,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,4.718805865355648,xShadow,xSHADOW,18,0,1829640,59320000000,1238918,1238918,deprecated,3848758
9666351,1740350543,0x92adcb7b37fabfa599f7674559bbe2f7a183989e436c413ae9817f1cf6a00c66,284,0xe8ba88a06237b8f5021b0015efe544858323aa15bee81029cff2285c503f857f,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,1.8030122370918626,xShadow,xSHADOW,18,1,2032361,55010000000,1378922,1564888,deprecated,3750247
9666351,1740350543,0x92adcb7b37fabfa599f7674559bbe2f7a183989e436c413ae9817f1cf6a00c66,284,0xe8ba88a06237b8f5021b0015efe544858323aa15bee81029cff2285c503f857f,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,3.013339268995166,xShadow,xSHADOW,18,1,2032361,55010000000,1378922,1564888,deprecated,3750247
9789773,1740395074,0xe30901db346aaa45c8af06aeca7a77f63b99ebfd3277db3c0454ea505569f8d8,288,0x712c28874d3773dea309ccd585391524d60c9c9584a97468e818f64363078c20,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,1.9114653025929613,xShadow,xSHADOW,18,1,1477173,55010000000,1005793,1221950,deprecated,3626843
9789773,1740395074,0xe30901db346aaa45c8af06aeca7a77f63b99ebfd3277db3c0454ea505569f8d8,288,0x712c28874d3773dea309ccd585391524d60c9c9584a97468e818f64363078c20,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,3.1945947670967656,xShadow,xSHADOW,18,1,1477173,55010000000,1005793,1221950,deprecated,3626843
9864746,1740420685,0x2c05baade8bc1d4367af2a34e6bb959a68dc7d1e15c95acf42bdf45ec4302bcc,298,0x8dded61be6f30e5facac5b727284555cb4d8621471d21fb1e7e387a21fb17cf6,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,1.2499447350560684,xShadow,xSHADOW,18,1,1601295,55010000000,1084191,1375466,deprecated,3551888
9864746,1740420685,0x2c05baade8bc1d4367af2a34e6bb959a68dc7d1e15c95acf42bdf45ec4302bcc,298,0x8dded61be6f30e5facac5b727284555cb4d8621471d21fb1e7e387a21fb17cf6,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,2.089008314382454,xShadow,xSHADOW,18,1,1601295,55010000000,1084191,1375466,deprecated,3551888
10058307,1740489276,0x6098bc633cfb9f922bf4a3bf1641c3c43943f3f6c38bac16fd11be9fa59f519e,305,0x6f7a83b3210679265b0aabfc5ed1028c3921d239dd7657e3660e81f1b0313e65,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,8.160563916925396,xShadow,xSHADOW,18,0,1411442,55010000000,955838,955838,deprecated,3358341
10058307,1740489276,0x6098bc633cfb9f922bf4a3bf1641c3c43943f3f6c38bac16fd11be9fa59f519e,305,0x6f7a83b3210679265b0aabfc5ed1028c3921d239dd7657e3660e81f1b0313e65,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,13.638591686809182,xShadow,xSHADOW,18,0,1411442,55010000000,955838,955838,deprecated,3358341
10113984,1740508306,0x17d3c3ac487dd8283e56bdc8c9a8c85b0000984e3648f1e8de617b818cd0cfc7,307,0x5e60d6b84e726c3ce5de7a2299db2c77c0153168085fd4e57ce05a92d0a82030,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,2.938129679672604,xShadow,xSHADOW,18,2,1136471,56190000000,765935,1663745,deprecated,3302679
10113984,1740508306,0x17d3c3ac487dd8283e56bdc8c9a8c85b0000984e3648f1e8de617b818cd0cfc7,307,0x5e60d6b84e726c3ce5de7a2299db2c77c0153168085fd4e57ce05a92d0a82030,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,4.91043896376315,xShadow,xSHADOW,18,2,1136471,56190000000,765935,1663745,deprecated,3302679
10152426,1740521595,0x3537134ca4e39505a0125891810258d6ac52dc6b6f80a940f8aa0fc47d6a7042,312,0x2280908a6fa8bb2f168f6da3612708d79a97603e09cf3470787730a2dda94e4e,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,1.1815481289631156,xShadow,xSHADOW,18,0,1136471,63000000000,765935,765935,deprecated,3264237
10152426,1740521595,0x3537134ca4e39505a0125891810258d6ac52dc6b6f80a940f8aa0fc47d6a7042,312,0x2280908a6fa8bb2f168f6da3612708d79a97603e09cf3470787730a2dda94e4e,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,1.9746983974745589,xShadow,xSHADOW,18,0,1136471,63000000000,765935,765935,deprecated,3264237
10299120,1740575279,0x551b095ebbb08357a499ee9d7cdb461e3424d67055204f33b2a678314b8fc543,316,0x5c2deb94dd70898217e93222a00c4908c33963847b339f451e45e783f30fbb76,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,3.646719547955203,xShadow,xSHADOW,18,0,1136471,55010000000,765935,765935,deprecated,3117561
10299120,1740575279,0x551b095ebbb08357a499ee9d7cdb461e3424d67055204f33b2a678314b8fc543,316,0x5c2deb94dd70898217e93222a00c4908c33963847b339f451e45e783f30fbb76,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,6.094691422943369,xShadow,xSHADOW,18,0,1136471,55010000000,765935,765935,deprecated,3117561
10399613,1740609950,0x380a3c45a6f8c6352b839ac57fbf6a2af2d6ae5b213b3031404facdee40d9b10,320,0x63e51875b6dfc3bfd8ef9f6ff5cd2086cb6bd90bf2f41d1e74248161a695f068,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,4.178038896287787,xShadow,xSHADOW,18,2,1136471,55010000000,765935,810835,deprecated,3017080
10399613,1740609950,0x380a3c45a6f8c6352b839ac57fbf6a2af2d6ae5b213b3031404facdee40d9b10,320,0x63e51875b6dfc3bfd8ef9f6ff5cd2086cb6bd90bf2f41d1e74248161a695f068,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,6.982675111445605,xShadow,xSHADOW,18,2,1136471,55010000000,765935,810835,deprecated,3017080
10594859,1740684584,0x58d063ebcc19e71d5472ae235bfb82559d169e9f0c63d3c8814a59ec8c2041d7,322,0x14f7038b50b1a30d030a476f56c89186d2fca2a0dc543d99fe9c3c310e0903e9,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,0.40462860533737494,xShadow,xSHADOW,18,0,1829156,55010000000,1242971,1242971,deprecated,2821851
10594859,1740684584,0x58d063ebcc19e71d5472ae235bfb82559d169e9f0c63d3c8814a59ec8c2041d7,322,0x14f7038b50b1a30d030a476f56c89186d2fca2a0dc543d99fe9c3c310e0903e9,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,7.718070334431986,xShadow,xSHADOW,18,0,1829156,55010000000,1242971,1242971,deprecated,2821851
10594859,1740684584,0x58d063ebcc19e71d5472ae235bfb82559d169e9f0c63d3c8814a59ec8c2041d7,322,0x14f7038b50b1a30d030a476f56c89186d2fca2a0dc543d99fe9c3c310e0903e9,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,0.6762479148718816,xShadow,xSHADOW,18,0,1829156,55010000000,1242971,1242971,deprecated,2821851
10594859,1740684584,0x58d063ebcc19e71d5472ae235bfb82559d169e9f0c63d3c8814a59ec8c2041d7,322,0x14f7038b50b1a30d030a476f56c89186d2fca2a0dc543d99fe9c3c310e0903e9,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,12.899060772389873,xShadow,xSHADOW,18,0,1829156,55010000000,1242971,1242971,deprecated,2821851
10790354,1740758375,0x749fa6665bff3d1ec22fb56405eeae71cf77d76d104936eeaabc9569bae8aed8,327,0x90f125922bf4496a8a7ae43a8f34b2ac725cbf7b7f98cdf854a2685549716881,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,11.199329632214043,xShadow,xSHADOW,18,0,1140219,55010000000,768490,768490,deprecated,2626370
10790354,1740758375,0x749fa6665bff3d1ec22fb56405eeae71cf77d76d104936eeaabc9569bae8aed8,327,0x90f125922bf4496a8a7ae43a8f34b2ac725cbf7b7f98cdf854a2685549716881,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,18.71722169873013,xShadow,xSHADOW,18,0,1140219,55010000000,768490,768490,deprecated,2626370
10964381,1740828418,0x4beb8a59292c8a030b29c7a3180d3aaf1faae1e393d7449913196ab633ceea20,331,0x4489839a1eb32a0ab954363f9349bd1e791dae12aa30e00445730fd2ad46ce38,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,5.494093059269733,xShadow,xSHADOW,18,0,1140219,55010000000,768490,768490,deprecated,2452353
10964381,1740828418,0x4beb8a59292c8a030b29c7a3180d3aaf1faae1e393d7449913196ab633ceea20,331,0x4489839a1eb32a0ab954363f9349bd1e791dae12aa30e00445730fd2ad46ce38,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,9.182170826369035,xShadow,xSHADOW,18,0,1140219,55010000000,768490,768490,deprecated,2452353
11180368,1740920520,0x31a79a8962b7764d762a900dbeb9b285b2a70f5776d24f0fb73db9cb26256101,334,0xf6cbeb177ff4ad1ade57ea145479636701caeffe87fcb79553c7a2558a6913dd,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,4.238201472775153,xShadow,xSHADOW,18,1,1140219,55010000000,768490,933395,deprecated,2236383
11180368,1740920520,0x31a79a8962b7764d762a900dbeb9b285b2a70f5776d24f0fb73db9cb26256101,334,0xf6cbeb177ff4ad1ade57ea145479636701caeffe87fcb79553c7a2558a6913dd,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,7.083223654890719,xShadow,xSHADOW,18,1,1140219,55010000000,768490,933395,deprecated,2236383
11382189,1741000665,0xd6afa775f022b3106ad4cf6b7f5e8eaa9680875863e86d888622ffff35d70488,344,0x40c0827a6bbf3c3aa992834591a39aceb6aa077aca229a1e746ea04c12ec86e8,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,5.100493431162045,xShadow,xSHADOW,18,0,1466391,55010000000,993667,993667,deprecated,2034576
11382189,1741000665,0xd6afa775f022b3106ad4cf6b7f5e8eaa9680875863e86d888622ffff35d70488,344,0x40c0827a6bbf3c3aa992834591a39aceb6aa077aca229a1e746ea04c12ec86e8,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,8.527525519855445,xShadow,xSHADOW,18,0,1466391,55010000000,993667,993667,deprecated,2034576
11819670,1741175221,0xca353f30e162578dc1c005e7c03872f277252464e4d59a92e127cb974202575c,347,0xf29f699489ae44413d7c186827b1f1ee0c5069ffb547767358a7fc9f030019bf,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,3.4756373698384744,xShadow,xSHADOW,18,0,607293,55000000000,582453,582453,deprecated,1597107
11819670,1741175221,0xca353f30e162578dc1c005e7c03872f277252464e4d59a92e127cb974202575c,347,0xf29f699489ae44413d7c186827b1f1ee0c5069ffb547767358a7fc9f030019bf,0x0ac98ce57d24f77f48161d12157cb815af469fc0,0x5050bc082ff4a74fb6b0b04385defddb114b2424,0x87f16c31e32ae543278f5194cf94862f1cb1eee0,4.251308120585401,xShadow,xSHADOW,18,0,607293,55000000000,582453,582453,deprecated,1597107
